id,name,content,timestamp
358938705160962050,Jobeary#4248,Welcome,2019-12-23T04:23:23.035000+00:00
614042911079923722,"Keith The Coffee Lion#4820","i farted and sneezed at the same time....is that a good thing?",2019-12-23T04:36:07.150000+00:00
363701267736035328,dg#7162,"If you wrote that as part of your portfolio it will be a good thing for sure.",2019-12-23T04:39:36.030000+00:00
456226577798135808,"Deleted User#0000","just release your gas keef",2019-12-23T05:36:50.577000+00:00
456226577798135808,"Deleted User#0000","🧄",2019-12-23T05:37:04.674000+00:00
235148962103951360,Carl-bot#1536,"Hello <@485124899686580264>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-23T04:17:59.009000+00:00
358938705160962050,Jobeary#4248,Welcome,2019-12-23T04:23:23.035000+00:00
614042911079923722,"Keith The Coffee Lion#4820","i farted and sneezed at the same time....is that a good thing?",2019-12-23T04:36:07.150000+00:00
363701267736035328,dg#7162,"If you wrote that as part of your portfolio it will be a good thing for sure.",2019-12-23T04:39:36.030000+00:00
456226577798135808,"Deleted User#0000","just release your gas keef",2019-12-23T05:36:50.577000+00:00
263410080433569792,Zingarinha#0158,"<@!431023403609227275> if there had been new codes, it would be in <#558245072630710272> but maybe they're saving something as a Christmas present for us <:yaycarrots:558332067306405914>",2019-12-23T04:03:03.846000+00:00
235148962103951360,Carl-bot#1536,"Hello <@485124899686580264>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-23T04:17:59.009000+00:00
358938705160962050,Jobeary#4248,Welcome,2019-12-23T04:23:23.035000+00:00
614042911079923722,"Keith The Coffee Lion#4820","i farted and sneezed at the same time....is that a good thing?",2019-12-23T04:36:07.150000+00:00
363701267736035328,dg#7162,"If you wrote that as part of your portfolio it will be a good thing for sure.",2019-12-23T04:39:36.030000+00:00
235148962103951360,Carl-bot#1536,"Hello <@472564364587565066>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-23T03:45:42.851000+00:00
263410080433569792,Zingarinha#0158,"<@!431023403609227275> if there had been new codes, it would be in <#558245072630710272> but maybe they're saving something as a Christmas present for us <:yaycarrots:558332067306405914>",2019-12-23T04:03:03.846000+00:00
235148962103951360,Carl-bot#1536,"Hello <@485124899686580264>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-23T04:17:59.009000+00:00
358938705160962050,Jobeary#4248,Welcome,2019-12-23T04:23:23.035000+00:00
614042911079923722,"Keith The Coffee Lion#4820","i farted and sneezed at the same time....is that a good thing?",2019-12-23T04:36:07.150000+00:00
431023403609227275,omnomnom#0440,"has there been any new codes? i havent checked in and i had a look around this discord but didnt see anything",2019-12-23T03:18:40.156000+00:00
235148962103951360,Carl-bot#1536,"Hello <@472564364587565066>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-23T03:45:42.851000+00:00
263410080433569792,Zingarinha#0158,"<@!431023403609227275> if there had been new codes, it would be in <#558245072630710272> but maybe they're saving something as a Christmas present for us <:yaycarrots:558332067306405914>",2019-12-23T04:03:03.846000+00:00
235148962103951360,Carl-bot#1536,"Hello <@485124899686580264>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-23T04:17:59.009000+00:00
358938705160962050,Jobeary#4248,Welcome,2019-12-23T04:23:23.035000+00:00
607270205210492929,Gechi#7409,Oko,2019-12-23T03:08:31.728000+00:00
431023403609227275,omnomnom#0440,"has there been any new codes? i havent checked in and i had a look around this discord but didnt see anything",2019-12-23T03:18:40.156000+00:00
235148962103951360,Carl-bot#1536,"Hello <@472564364587565066>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-23T03:45:42.851000+00:00
263410080433569792,Zingarinha#0158,"<@!431023403609227275> if there had been new codes, it would be in <#558245072630710272> but maybe they're saving something as a Christmas present for us <:yaycarrots:558332067306405914>",2019-12-23T04:03:03.846000+00:00
235148962103951360,Carl-bot#1536,"Hello <@485124899686580264>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-23T04:17:59.009000+00:00
235148962103951360,Carl-bot#1536,"Hello <@607270205210492929>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-23T03:05:51.322000+00:00
607270205210492929,Gechi#7409,Oko,2019-12-23T03:08:31.728000+00:00
431023403609227275,omnomnom#0440,"has there been any new codes? i havent checked in and i had a look around this discord but didnt see anything",2019-12-23T03:18:40.156000+00:00
235148962103951360,Carl-bot#1536,"Hello <@472564364587565066>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-23T03:45:42.851000+00:00
263410080433569792,Zingarinha#0158,"<@!431023403609227275> if there had been new codes, it would be in <#558245072630710272> but maybe they're saving something as a Christmas present for us <:yaycarrots:558332067306405914>",2019-12-23T04:03:03.846000+00:00
287986002688212992,"Petrichor Note#7215","Mornin'!",2019-12-23T02:57:36.679000+00:00
235148962103951360,Carl-bot#1536,"Hello <@607270205210492929>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-23T03:05:51.322000+00:00
607270205210492929,Gechi#7409,Oko,2019-12-23T03:08:31.728000+00:00
431023403609227275,omnomnom#0440,"has there been any new codes? i havent checked in and i had a look around this discord but didnt see anything",2019-12-23T03:18:40.156000+00:00
235148962103951360,Carl-bot#1536,"Hello <@472564364587565066>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-23T03:45:42.851000+00:00
456226577798135808,"Deleted User#0000",morning,2019-12-23T01:50:03.724000+00:00
287986002688212992,"Petrichor Note#7215","Mornin'!",2019-12-23T02:57:36.679000+00:00
235148962103951360,Carl-bot#1536,"Hello <@607270205210492929>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-23T03:05:51.322000+00:00
607270205210492929,Gechi#7409,Oko,2019-12-23T03:08:31.728000+00:00
431023403609227275,omnomnom#0440,"has there been any new codes? i havent checked in and i had a look around this discord but didnt see anything",2019-12-23T03:18:40.156000+00:00
456226577798135808,"Deleted User#0000","hi adult",2019-12-23T01:50:01.762000+00:00
456226577798135808,"Deleted User#0000",morning,2019-12-23T01:50:03.724000+00:00
287986002688212992,"Petrichor Note#7215","Mornin'!",2019-12-23T02:57:36.679000+00:00
235148962103951360,Carl-bot#1536,"Hello <@607270205210492929>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-23T03:05:51.322000+00:00
607270205210492929,Gechi#7409,Oko,2019-12-23T03:08:31.728000+00:00
235148962103951360,Carl-bot#1536,"Hello <@645871291483684875>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-23T01:48:12.752000+00:00
456226577798135808,"Deleted User#0000","hi adult",2019-12-23T01:50:01.762000+00:00
456226577798135808,"Deleted User#0000",morning,2019-12-23T01:50:03.724000+00:00
287986002688212992,"Petrichor Note#7215","Mornin'!",2019-12-23T02:57:36.679000+00:00
235148962103951360,Carl-bot#1536,"Hello <@607270205210492929>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-23T03:05:51.322000+00:00
551094086870892567,isthatafermentedcarrotjuice#4590,<:GWcmeisterPeepoLove:403295311189245952>,2019-12-23T01:36:39.480000+00:00
235148962103951360,Carl-bot#1536,"Hello <@645871291483684875>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-23T01:48:12.752000+00:00
456226577798135808,"Deleted User#0000","hi adult",2019-12-23T01:50:01.762000+00:00
456226577798135808,"Deleted User#0000",morning,2019-12-23T01:50:03.724000+00:00
287986002688212992,"Petrichor Note#7215","Mornin'!",2019-12-23T02:57:36.679000+00:00
614042911079923722,"Keith The Coffee Lion#4820",<:yori_loves_chi:652933152024821821>,2019-12-23T01:18:32.511000+00:00
551094086870892567,isthatafermentedcarrotjuice#4590,<:GWcmeisterPeepoLove:403295311189245952>,2019-12-23T01:36:39.480000+00:00
235148962103951360,Carl-bot#1536,"Hello <@645871291483684875>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-23T01:48:12.752000+00:00
456226577798135808,"Deleted User#0000","hi adult",2019-12-23T01:50:01.762000+00:00
456226577798135808,"Deleted User#0000",morning,2019-12-23T01:50:03.724000+00:00
358938705160962050,Jobeary#4248,"Welcome yall",2019-12-23T00:25:37.417000+00:00
614042911079923722,"Keith The Coffee Lion#4820",<:yori_loves_chi:652933152024821821>,2019-12-23T01:18:32.511000+00:00
551094086870892567,isthatafermentedcarrotjuice#4590,<:GWcmeisterPeepoLove:403295311189245952>,2019-12-23T01:36:39.480000+00:00
235148962103951360,Carl-bot#1536,"Hello <@645871291483684875>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-23T01:48:12.752000+00:00
456226577798135808,"Deleted User#0000","hi adult",2019-12-23T01:50:01.762000+00:00
572098683533787147,"Wei Wei#0123",Urgh,2019-12-23T00:20:49.727000+00:00
358938705160962050,Jobeary#4248,"Welcome yall",2019-12-23T00:25:37.417000+00:00
614042911079923722,"Keith The Coffee Lion#4820",<:yori_loves_chi:652933152024821821>,2019-12-23T01:18:32.511000+00:00
551094086870892567,isthatafermentedcarrotjuice#4590,<:GWcmeisterPeepoLove:403295311189245952>,2019-12-23T01:36:39.480000+00:00
235148962103951360,Carl-bot#1536,"Hello <@645871291483684875>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-23T01:48:12.752000+00:00
219213707979390976,Hele#2896,ooo,2019-12-22T23:33:24.869000+00:00
572098683533787147,"Wei Wei#0123",Urgh,2019-12-23T00:20:49.727000+00:00
358938705160962050,Jobeary#4248,"Welcome yall",2019-12-23T00:25:37.417000+00:00
614042911079923722,"Keith The Coffee Lion#4820",<:yori_loves_chi:652933152024821821>,2019-12-23T01:18:32.511000+00:00
551094086870892567,isthatafermentedcarrotjuice#4590,<:GWcmeisterPeepoLove:403295311189245952>,2019-12-23T01:36:39.480000+00:00
572098683533787147,"Wei Wei#0123","Love the chrismas update more than i love my job",2019-12-22T23:01:29.315000+00:00
219213707979390976,Hele#2896,ooo,2019-12-22T23:33:24.869000+00:00
572098683533787147,"Wei Wei#0123",Urgh,2019-12-23T00:20:49.727000+00:00
358938705160962050,Jobeary#4248,"Welcome yall",2019-12-23T00:25:37.417000+00:00
614042911079923722,"Keith The Coffee Lion#4820",<:yori_loves_chi:652933152024821821>,2019-12-23T01:18:32.511000+00:00
543358192412000257,eristangram#9017,"Welcome everyone! Don't you just LOVE the Christmas update?",2019-12-22T22:27:24.118000+00:00
572098683533787147,"Wei Wei#0123","Love the chrismas update more than i love my job",2019-12-22T23:01:29.315000+00:00
219213707979390976,Hele#2896,ooo,2019-12-22T23:33:24.869000+00:00
572098683533787147,"Wei Wei#0123",Urgh,2019-12-23T00:20:49.727000+00:00
358938705160962050,Jobeary#4248,"Welcome yall",2019-12-23T00:25:37.417000+00:00
616460127754780692,omslake#9699,"Welcome new bunnies!!!",2019-12-22T21:58:11.220000+00:00
543358192412000257,eristangram#9017,"Welcome everyone! Don't you just LOVE the Christmas update?",2019-12-22T22:27:24.118000+00:00
572098683533787147,"Wei Wei#0123","Love the chrismas update more than i love my job",2019-12-22T23:01:29.315000+00:00
219213707979390976,Hele#2896,ooo,2019-12-22T23:33:24.869000+00:00
572098683533787147,"Wei Wei#0123",Urgh,2019-12-23T00:20:49.727000+00:00
